City_name,Hospital_name,Hospital_url,Telephone,Address
Milwaukee,Pahle Small Animal Clinic,http://www.findalocalvet.com/Profiles/Pahle-Small-Animal-Clinic.aspx,,"10827 W Oklahoma Ave,Milwaukee,WI,53227"
Miami,Miami Veterinary Specialists,http://www.findalocalvet.com/Profiles/Miami-Veterinary-Specialists.aspx,,"8601 Sunset Dr,Miami,FL,33143"
Minneapolis,Best Friends Animal Hospital,http://www.findalocalvet.com/Profiles/Best-Friends-Animal-Hospital.aspx,,"8094 Morgan Cir S,Minneapolis,MN,55431"
Minneapolis,Compassionate Care Animal Hospital,http://www.findalocalvet.com/Profiles/Compassionate-Care-Animal-Hospital.aspx,(763) 315-4200,"8479 W Broadway Ave,Minneapolis,MN,55445"
Minneapolis,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital21.aspx,,"1640 New Brighton Blvd,Minneapolis,MN,55413"
Minneapolis,Pandora's Box Veterinary Clnc,http://www.findalocalvet.com/Profiles/Pandoras-Box-Veterinary-Clnc.aspx,,"7137 France Ave N,Minneapolis,MN,55429"
Minneapolis,Companion Veterinary Hospital,http://www.findalocalvet.com/Profiles/Companion-Veterinary-Hospital.aspx,,"625 County Road 10 NE,Blaine,MN,55434"
Minneapolis,Oak Knoll Animal Hospital,http://www.findalocalvet.com/Profiles/Oak-Knoll-Animal-Hospital.aspx,,"7202 Minnetonka Blvd,St Louis Park,MN,55426"
Minneapolis,Rockford Road Animal Hospital,http://www.findalocalvet.com/Profiles/Rockford-Road-Animal-Hospital.aspx,(763) 559-8903,"3900 Vinewood Ln N,Minneapolis,MN,55441"
Minneapolis,Coon Rapids Pet Hospital PA,http://www.findalocalvet.com/Profiles/Coon-Rapids-Pet-Hospital-PA.aspx,,"2032 Coon Rapids Blvd NW,Coon Rapids,MN,55433"
Minneapolis,Golden Valley Animal Hospital,http://www.findalocalvet.com/Profiles/Golden-Valley-Animal-Hospital.aspx,(763) 546-2323,"4708 Highway 55,Golden Valley,MN,55422"
Minneapolis,Blaine Area Pet Hospital Pa,http://www.findalocalvet.com/Profiles/Blaine-Area-Pet-Hospital-Pa.aspx,(763) 392-4899,"11844 Aberdeen St Ne,Blaine,MN,55449"
Minneapolis,Brookview Animal Hospital PA,http://www.findalocalvet.com/Profiles/Brookview-Animal-Hospital-PA.aspx,,"651 Winnetka Ave N # Ll,Minneapolis,MN,55427"
Nashville,Bellevue Animal Hospital,http://www.findalocalvet.com/Profiles/Bellevue-Animal-Hospital.aspx,,"7098 Old Harding Rd,Nashville,TN,37221"
Minneapolis,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital62.aspx,,"1100 W 78th St,Richfield,MN,55423"
Nashville,Value Vet II,http://www.findalocalvet.com/Profiles/Value-Vet-II.aspx,,"4602 Gallatin Pike,Nashville,TN,37216"
Minneapolis,Brooklyn Pet Hospital,http://www.findalocalvet.com/Profiles/Brooklyn-Pet-Hospital.aspx,,"4902 France Ave N # A,Minneapolis,MN,55429"
Nashville,Donelson Animal Hospital,http://www.findalocalvet.com/Profiles/Donelson-Animal-Hospital.aspx,,"2518 Lebanon Pike,Nashville,TN,37214"
Nashville,Belle Meade Animal Hospital,http://www.findalocalvet.com/Profiles/Belle-Meade-Animal-Hospital.aspx,,"5121 Harding Pike,Nashville,TN,37205"
Nashville,"Murphy Road Animal Hospital, P.C.",http://www.findalocalvet.com/Profiles/Murphy-Road-Animal-Hospital-P-C-.aspx,(615) 383-4241,"4408 Murphy Road ,Nashville,TN,37209"
New Orleans,Prytania Veterinary Hospital,http://www.findalocalvet.com/Profiles/Prytania-Veterinary-Hospital.aspx,(504) 899-2828,"4907 Prytania St,New Orleans,LA,70115"
Minneapolis,Kenwood Pet Clinic,http://www.findalocalvet.com/Profiles/Kenwood-Pet-Clinic.aspx,(612) 377-5551,"2107 Penn Avenue South,Minneapolis,MN,55405"
New Orleans,Abadie Veterinary Hospital,http://www.findalocalvet.com/Profiles/Abadie-Veterinary-Hospital.aspx,,"8271 Jefferson Hwy,Harahan,LA,70123"
New Orleans,Eye Center for Animals Inc,http://www.findalocalvet.com/Profiles/Eye-Center-for-Animals-Inc.aspx,,"524 Moss St,New Orleans,LA,70119"
Nashville,Animal Allergy & Dermatology,http://www.findalocalvet.com/Profiles/Animal-Allergy-Dermatology2.aspx,,"5837 Nolensville Pike,Nashville,TN,37211"
New Orleans,Carrollton Veterinary Hospital,http://www.findalocalvet.com/Profiles/Carrollton-Veterinary-Hospital.aspx,,"3501 S Carrollton Ave,New Orleans,LA,70118"
New Orleans,Canal Street Veterinary Hospital,http://www.findalocalvet.com/Profiles/Canal-Street-Veterinary-Hospital.aspx,(504) 200-2784,"4022 Canal St,New Orleans,LA,70119"
New Orleans,Hickory Knoll Veterinary Hosp,http://www.findalocalvet.com/Profiles/Hickory-Knoll-Veterinary-Hosp.aspx,,"1625 Hickory Ave,Harahan,LA,70123"
New Orleans,Lakeview Veterinary Hospital,http://www.findalocalvet.com/Profiles/Lakeview-Veterinary-Hospital.aspx,(504) 482-2173,"6245 Memphis Street,New Orleans,LA,70124"
New Orleans,Garden District Pet Hospital,http://www.findalocalvet.com/Profiles/Garden-District-Pet-Hospital.aspx,(504) 891-8618,"1116 Louisiana Ave,New Orleans,LA,70115"
New Orleans,Magazine Street Animal Clinic,http://www.findalocalvet.com/Profiles/Magazine-Street-Animal-Clinic.aspx,,"3458 Magazine St,New Orleans,LA,70115"
Boston,AAA Veterinary House Calls,http://www.findalocalvet.com/Profiles/AAA-Veterinary-House-Calls.aspx,(617) 227-8270,"150 Staniford St,Boston,MA,02114"
Birmingham,Kelley Animal Hospital,http://www.findalocalvet.com/Profiles/Kelley-Animal-Hospital.aspx,(205) 833-9400,"992 Huffman Road,Birmingham,AL,35215"
Birmingham,Southlake Animal Hospital,http://www.findalocalvet.com/Profiles/Southlake-Animal-Hospital.aspx,,"4506 Lake Valley Dr,Birmingham,AL,35244"
Birmingham,Standifer Animal Clinic,http://www.findalocalvet.com/Profiles/Standifer-Animal-Clinic.aspx,,"2810 19th Pl S,Homewood,AL,35209"
Birmingham,Pet Vet Animal Hospital,http://www.findalocalvet.com/Profiles/Pet-Vet-Animal-Hospital2.aspx,(205) 824-2077,"2021 Kentucky Avenue,Vestavia Hills,AL,35216"
Boston,East Boston Animal Hospital,http://www.findalocalvet.com/Profiles/East-Boston-Animal-Hospital.aspx,(617) 567-0101,"1007 Saratoga Street ,East Boston,MA,02128"
Birmingham,Standifer's Animal Clinic,http://www.findalocalvet.com/Profiles/Standifers-Animal-Clinic.aspx,(205) 871-8186,"2810 19th Place South,Homewood,AL,35209"
Baltimore,Citypets Veterinary Care and Wellness,http://www.findalocalvet.com/Profiles/Citypets-Veterinary-Care-and-Wellness.aspx,(410) 752-7122,"1212 S. Charles Street,Baltimore,MD,21230"
Baltimore,Academy Animal Hospital,http://www.findalocalvet.com/Profiles/Academy-Animal-Hospital.aspx,(410) 483-5162,"5915 Belair Road,Baltimore,MD,21206"
Birmingham,Dr Elizabeth Gibbins Vet,http://www.findalocalvet.com/Profiles/Dr-Elizabeth-Gibbins-Vet.aspx,,"2864 Acton Rd,Birmingham,AL,35243"
Atlanta,East Atlanta Animal Clinic PC,http://www.findalocalvet.com/Profiles/East-Atlanta-Animal-Clinic-PC.aspx,(404) 523-8765,"461 Flat Shoals Ave Se,Atlanta,GA,30316"
Boston,Emmerson Animal Hospital,http://www.findalocalvet.com/Profiles/Emmerson-Animal-Hospital.aspx,(617) 825-3560,"255 Freeport St,Boston,MA,02122"
Anchorage,VCA Alpine Animal Hospital,http://www.findalocalvet.com/Profiles/VCA-Alpine-Animal-Hospital.aspx,,"12531 Old Seward Hwy,Anchorage,AK,99515"
Anchorage,Southside Animal Hospital,http://www.findalocalvet.com/Profiles/Southside-Animal-Hospital2.aspx,,"12000 Industry Way # N5,Anchorage,AK,99515"
Anchorage,Alaska Veterinary Clinic,http://www.findalocalvet.com/Profiles/Alaska-Veterinary-Clinic.aspx,,"300 E Fireweed Ln,Anchorage,AK,99503"
Anchorage,Cornerstone Animal Hospital,http://www.findalocalvet.com/Profiles/Cornerstone-Animal-Hospital.aspx,,"1600 E Tudor Rd # 301,Anchorage,AK,99507"
Anchorage,Pet Emergency Treatment Incorporated,http://www.findalocalvet.com/Profiles/Pet-Emergency-Treatment-Incorporated.aspx,(907) 274-5636,"2320 E Dowling Rd,Anchorage,AK,99507"
Baltimore,Cat Hospital At Towson,http://www.findalocalvet.com/Profiles/Cat-Hospital-At-Towson.aspx,(410) 377-7900,"6701 York Road,Baltimore,MD,21212"
Anchorage,Veterinary Specialists of Ak,http://www.findalocalvet.com/Profiles/Veterinary-Specialists-of-Ak.aspx,,"3330 Fairbanks St,Anchorage,AK,99503"
New Orleans,Audubon Veterinary Hospital,http://www.findalocalvet.com/Profiles/Audubon-Veterinary-Hospital.aspx,,"731 Nashville Ave,New Orleans,LA,70115"
Anchorage,West Anchorage Veterinary Clnc,http://www.findalocalvet.com/Profiles/West-Anchorage-Veterinary-Clnc.aspx,,"3630 Jewel Lake Rd,Anchorage,AK,99502"
Anchorage,Pet Stop,http://www.findalocalvet.com/Profiles/Pet-Stop.aspx,,"1921 W Dimond Blvd # 108,Anchorage,AK,99515"
Anchorage,Highland Animal Clinic,http://www.findalocalvet.com/Profiles/Highland-Animal-Clinic.aspx,,"11650 Old Seward Hwy,Anchorage,AK,99515"
Anchorage,Northern Lights Veterinary,http://www.findalocalvet.com/Profiles/Northern-Lights-Veterinary.aspx,,"2002 W Benson Blvd,Anchorage,AK,99517"
Anchorage,Alaska Veterinary Clinic,http://www.findalocalvet.com/Profiles/Alaska-Veterinary-Clinic2.aspx,,"300 E Fireweed Ln,Anchorage,AK,99503"
Anchorage,VCA Bering Sea Animal,http://www.findalocalvet.com/Profiles/VCA-Bering-Sea-Animal.aspx,,"1347 E 74th Ave,Anchorage,AK,99518"
Anchorage,College Village Animal Clinic,http://www.findalocalvet.com/Profiles/College-Village-Animal-Clinic.aspx,,"2036 E Northern Lights Blvd,Anchorage,AK,99508"
Anchorage,Chester Valley Veterinary Hosp,http://www.findalocalvet.com/Profiles/Chester-Valley-Veterinary-Hosp.aspx,,"1571 Muldoon Rd,Anchorage,AK,99504"
Anchorage,Hillside Pet Clinic,http://www.findalocalvet.com/Profiles/Hillside-Pet-Clinic2.aspx,,"2101 Abbott Rd # 1,Anchorage,AK,99507"
New Orleans,Barca & Assoc,http://www.findalocalvet.com/Profiles/Barca-Assoc.aspx,,"1125 General Ogden St,New Orleans,LA,70118"
Anchorage,VCA East Anchorage Animal,http://www.findalocalvet.com/Profiles/VCA-East-Anchorage-Animal.aspx,,"2639 Boniface Pkwy,Anchorage,AK,99504"
Anchorage,Diamond Animal Hospital,http://www.findalocalvet.com/Profiles/Diamond-Animal-Hospital.aspx,,"2545 E Tudor Rd,Anchorage,AK,99507"
Anchorage,"Northern Lights Veterinary and Laser Center, Inc",http://www.findalocalvet.com/Profiles/Northern-Lights-Veterinary-and-Laser-Center-Inc.aspx,(907) 276-2340,"2002 W. Benson Blvd,Anchorage,AK,99517"
Anchorage,Sand Lake Animal Hospital,http://www.findalocalvet.com/Profiles/Sand-Lake-Animal-Hospital.aspx,,"8235 Jewel Lake Rd,Anchorage,AK,99502"
Atlanta,Peachtree Hills Animal Hospital,http://www.findalocalvet.com/Profiles/Peachtree-Hills-Animal-Hospital.aspx,(404) 812-9880,"2909 Peachtree Rd NE, Ste G,Atlanta,CA,30305"
Atlanta,Inman Animal Hospital,http://www.findalocalvet.com/Profiles/Inman-Animal-Hospital.aspx,(404) 584-8761,"926 Dekalb Ave NE,Atlanta,GA,30307"
Anchorage,James E Gaarder DVM,http://www.findalocalvet.com/Profiles/James-E-Gaarder-DVM.aspx,,"1921 W Dimond Blvd,Anchorage,AK,99515"
Atlanta,Buckhead Animal Clinic,http://www.findalocalvet.com/Profiles/Buckhead-Animal-Clinic.aspx,(404) 873-3771,"228 Sandy Springs Place NE,Atlanta,GA,30328"
Atlanta,Dunwoody Veterinary Center,http://www.findalocalvet.com/Profiles/Dunwoody-Veterinary-Center.aspx,(770) 394-5004,"1610 Mt Vernon Rd, Suite 125,Atlanta,GA,30338"
Atlanta,Pet Well Veterinary HealthCare,http://www.findalocalvet.com/Profiles/Pet-Well-Veterinary-HealthCare.aspx,(404) 856-7500,"1456 Northside Dr Nw,Atlanta,GA,30318"
Atlanta,Mobile Veterinary Services,http://www.findalocalvet.com/Profiles/Mobile-Veterinary-Services2.aspx,(770) 220-2477,"3666 N Peachtree Road,Atlanta,GA,30341"
Atlanta,Georgia Veterinary Medical Association,http://www.findalocalvet.com/Profiles/Georgia-Veterinary-Medical-Association.aspx,(678) 309-9800,"233 Peachtree Street NE, Suite 2205,Atlanta,GA,30303"
Atlanta,Collier Animal Hospital,http://www.findalocalvet.com/Profiles/Collier-Animal-Hospital.aspx,(404) 477-0200,"857 Collier Rd NW, Ste 19,Atlanta,GA,30318"
Atlanta,Atlanta Veterinary Skin & Allergy Clinic,http://www.findalocalvet.com/Profiles/Atlanta-Veterinary-Skin-Allergy-Clinic.aspx,(770) 936-8922,"2803 Shallowford Rd Ne,Atlanta,GA,30341"
Atlanta,C E Walton DVM,http://www.findalocalvet.com/Profiles/C-E-Walton-DVM.aspx,,"2086 Eldorado Dr NE,Atlanta,GA,30345"
Atlanta,Centre Court Veterinary Clinic,http://www.findalocalvet.com/Profiles/Centre-Court-Veterinary-Clinic.aspx,(404) 252-9200,"6080 Sandy Springs Circle,Atlanta,GA,30328"
Atlanta,Dunwoody Animal Hospital PC,http://www.findalocalvet.com/Profiles/Dunwoody-Animal-Hospital-PC.aspx,(770) 394-4030,"5450 Chamblee Dunwoody Rd,Atlanta,GA,30338"
Atlanta,M Lance Hirsh Veterinary Ctr,http://www.findalocalvet.com/Profiles/M-Lance-Hirsh-Veterinary-Ctr.aspx,,"3615 Piedmont Rd NE,Atlanta,GA,30305"
Arlington,Gully Animal Hospital,http://www.findalocalvet.com/Profiles/Gully-Animal-Hospital.aspx,(817) 468-2349,"6300 S Cooper St,Arlington,TX,76001"
Anchorage,Kathy Doty DVM,http://www.findalocalvet.com/Profiles/Kathy-Doty-DVM.aspx,,"3900 Lake Otis Pkwy,Anchorage,AK,99508"
Arlington,Sanford Oaks Animal Clinic,http://www.findalocalvet.com/Profiles/Sanford-Oaks-Animal-Clinic.aspx,(817) 460-4441,"2000 W Sanford St,Arlington,TX,76012"
Arlington,Alamo Pet Clinic,http://www.findalocalvet.com/Profiles/Alamo-Pet-Clinic.aspx,(817) 303-7700,"3634 W Pioneer Pky,Pantego,TX,76013"
Atlanta,Pet EP,http://www.findalocalvet.com/Profiles/Pet-EP.aspx,,"3627 Spring Creek Ln,Atlanta,GA,30350"
Arlington,Creature Comfort Animal Clinic,http://www.findalocalvet.com/Profiles/Creature-Comfort-Animal-Clinic.aspx,(817) 472-0404,"2150 Interstate 20 West,Arlington,TX,76017"
Arlington,Kirby J Warren DVM,http://www.findalocalvet.com/Profiles/Kirby-J-Warren-DVM.aspx,,"427 Rolling Hills Trl,Arlington,TX,76011"
Arlington,Richter Animal Hospital & Pet Resort,http://www.findalocalvet.com/Profiles/Richter-Animal-Hospital-Pet-Resort.aspx,(817) 478-8000,"4601 W Sublett Road,Arlington,TX,76017"
Atlanta,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital52.aspx,,"3665 Marketplace Blvd,East Point,GA,30344"
Arlington,I 20 Animal Medical Center,http://www.findalocalvet.com/Profiles/I-20-Animal-Medical-Center.aspx,(817) 478-9238,"5820 Interstate 20 W,Arlington,TX,76017"
Austin,Brodie Animal Hospital,http://www.findalocalvet.com/Profiles/Brodie-Animal-Hospital.aspx,(512) 892-3486,"3421 W William Cannon Dr, #110,Austin,TX,78745"
Austin,Mobile Cat & Dog Vet,http://www.findalocalvet.com/Profiles/Mobile-Cat-Dog-Vet.aspx,(512) 502-1000,"8512 Adirondack Trl,Austin,TX,78759"
Austin,Spicewood Springs Animal Hospital,http://www.findalocalvet.com/Profiles/Spicewood-Springs-Animal-Hospital.aspx,(512) 345-2727,"4606 Spicewood Springs Rd,Austin,TX,78759"
Austin,Austin Vet Care,http://www.findalocalvet.com/Profiles/Austin-Vet-Care.aspx,(512) 459-4336,"4106 N Lamar Blvd,Austin,TX,78756"
Austin,Westlake Animal Hospital,http://www.findalocalvet.com/Profiles/Westlake-Animal-Hospital.aspx,(512) 329-5854,"3930 Bee Caves Road, Suite 10,West Lake Hills,TX,78746"
Atlanta,Belle Isle Animal Clinic,http://www.findalocalvet.com/Profiles/Belle-Isle-Animal-Clinic.aspx,,"216 E Belle Isle Rd NE,Atlanta,GA,30342"
Austin,Manchaca Road Animal Hospital,http://www.findalocalvet.com/Profiles/Manchaca-Road-Animal-Hospital.aspx,(512) 442-6744,"5720 Manchaca Rd,Austin,TX,78745"
Atlanta,Cheshire Animal Clinic,http://www.findalocalvet.com/Profiles/Cheshire-Animal-Clinic.aspx,(404) 320-6555,"2647 Buford Hwy Ne,Atlanta,GA,30324"
Austin,Emergency Animal Hospital,http://www.findalocalvet.com/Profiles/Emergency-Animal-Hospital2.aspx,,"4434 Frontier Trl,Austin,TX,78745"
Austin,Abraham Veterinary Clinic,http://www.findalocalvet.com/Profiles/Abraham-Veterinary-Clinic.aspx,(512) 472-5879,"503 W. 18th ,Austin,TX,78701"
Austin,Best Vet,http://www.findalocalvet.com/Profiles/Best-Vet.aspx,(512) 336-9663,"8863 Anderson Mill Rd, Ste 105,Austin,TX,78729"
Austin,Circle C Animal Hospital,http://www.findalocalvet.com/Profiles/Circle-C-Animal-Hospital.aspx,(512) 288-5888,"9600 Escarpment Blvd, Suite 950,Austin,TX,78749"
Austin,Austin Hills Mobile Veterinary Services,http://www.findalocalvet.com/Profiles/Austin-Hills-Mobile-Veterinary-Services.aspx,(512) 266-3501,"2905 Centennial Olympic Park,Austin,TX,78732"
Austin,Manchaca Village Veterinary,http://www.findalocalvet.com/Profiles/Manchaca-Village-Veterinary.aspx,(512) 282-1326,"12117 Manchaca Rd,Austin,TX,78748"
Austin,Oliver Animal Hospital,http://www.findalocalvet.com/Profiles/Oliver-Animal-Hospital.aspx,(512) 892-1000,"6000 W William Cannon Dr, #B-100,Austin,TX,78749"
Austin,Lake Austin Blvd Animal Hosp,http://www.findalocalvet.com/Profiles/Lake-Austin-Blvd-Animal-Hosp.aspx,(512) 474-8888,"2301 Lake Austin Blvd,Austin,TX,78703"
Austin,Wells Branch Pet & Bird Clinic,http://www.findalocalvet.com/Profiles/Wells-Branch-Pet-Bird-Clinic.aspx,(512) 339-8472,"12202 N Mo-Pac Expy, #A,Austin,TX,78758"
Austin,Capital Area Vet Specialists,http://www.findalocalvet.com/Profiles/Capital-Area-Vet-Specialists.aspx,(512) 388-0944,"7958 Shoal Creek Blvd,Austin,TX,78757"
Austin,Spangler Animal Clinic,http://www.findalocalvet.com/Profiles/Spangler-Animal-Clinic.aspx,(512) 452-7671,"5916 N Lamar Blvd,Austin,TX,78752"
Austin,Mobile Veterinary Services,http://www.findalocalvet.com/Profiles/Mobile-Veterinary-Services.aspx,(512) 476-4938,"1011 Westlake Drive,West Lake Hills,TX,78746"
Austin,Austin Urban Vet Ctr,http://www.findalocalvet.com/Profiles/Austin-Urban-Vet-Ctr.aspx,(512) 476-2882,"710 W 5th St,Austin,TX,78701"
Austin,Northwest Austin Veterinary,http://www.findalocalvet.com/Profiles/Northwest-Austin-Veterinary.aspx,(512) 250-8048,"11846 Jollyville Road,Austin,TX,78759"
Arlington,Richter Animal Hospital,http://www.findalocalvet.com/Profiles/Richter-Animal-Hospital.aspx,(817) 478-8000,"6320 Hwy 287, Suite 128,Arlington,TX,76003"
Austin,Feather & Fur Animal Hospital,http://www.findalocalvet.com/Profiles/Feather-Fur-Animal-Hospital.aspx,(512) 291-4000,"9125 Manchaca Rd,Austin,TX,78748"
Austin,Caring Hands Animal Hosp LLC,http://www.findalocalvet.com/Profiles/Caring-Hands-Animal-Hosp-LLC.aspx,(512) 263-9292,"11817 Fm-2244,Bee Cave,TX,78738"
Austin,Richter Animal Hospital,http://www.findalocalvet.com/Profiles/Richter-Animal-Hospital.aspx,(817) 478-8000,"6320 Hwy 287, Suite 128,Arlington,TX,76003"
Austin,Central Texas Veterinary Specs,http://www.findalocalvet.com/Profiles/Central-Texas-Veterinary-Specs.aspx,,"4434 Frontier Trl,Austin,TX,78745"
Austin,Research Pet & Bird Hospital,http://www.findalocalvet.com/Profiles/Research-Pet-Bird-Hospital.aspx,(512) 258-2577,"11679 Research Blvd,Austin,TX,78759"
Austin,Alternatives for Animal Health,http://www.findalocalvet.com/Profiles/Alternatives-for-Animal-Health.aspx,(512) 288-5400,"250 Lotus Circle,Austin,TX,78737"
Austin,Four Paws at Four Points,http://www.findalocalvet.com/Profiles/Four-Paws-at-Four-Points.aspx,(512) 258-7447,"8610 Fm-620 N,Austin,TX,78726"
Austin,VCA Ben White Animal Hosp,http://www.findalocalvet.com/Profiles/VCA-Ben-White-Animal-Hosp.aspx,,"2417 W Ben White Blvd,Austin,TX,78704"
Birmingham,Cahaba Mountain Brook Animal,http://www.findalocalvet.com/Profiles/Cahaba-Mountain-Brook-Animal.aspx,(205) 967-6759,"3190 Cahaba Heights Rd,Birmingham,AL,35243"
Birmingham,The Metropolitan Veterinary Hospital,http://www.findalocalvet.com/Profiles/The-Metropolitan-Veterinary-Hospital.aspx,(205) 988-0880,"5220 Princeton Way,Birmingham,AL,35226"
Austin,Cats Love Housecalls,http://www.findalocalvet.com/Profiles/Cats-Love-Housecalls.aspx,(512) 343-9200,"9417 Great Hills Trl,Austin,TX,78759"
Birmingham,Parkway Veterinary Clinic,http://www.findalocalvet.com/Profiles/Parkway-Veterinary-Clinic.aspx,,"2413 Center Point Pkwy,Birmingham,AL,35215"
Birmingham,Red Mountain Animal Medical,http://www.findalocalvet.com/Profiles/Red-Mountain-Animal-Medical.aspx,,"2148 Green Springs Hwy S,Birmingham,AL,35205"
Birmingham,South Shades Crest Animal Clinic,http://www.findalocalvet.com/Profiles/South-Shades-Crest-Animal-Clinic.aspx,(205) 987-4838,"2304 John Hawkins Pkwy,  Ste 110,Birmingham,AL,35244"
Birmingham,Altadena Valley Animal Clinic,http://www.findalocalvet.com/Profiles/Altadena-Valley-Animal-Clinic.aspx,,"2898 Acton Rd,Cahaba Heights,AL,35243"
Birmingham,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital47.aspx,,"5025 Highway 280 # 105,Birmingham,AL,35242"
Austin,Capital Veterinary Clinic,http://www.findalocalvet.com/Profiles/Capital-Veterinary-Clinic.aspx,(512) 442-1496,"4917 S Congress Avenue,Austin,TX,78745"
Austin,Burnet Road Animal Hospital,http://www.findalocalvet.com/Profiles/Burnet-Road-Animal-Hospital.aspx,(512) 452-7606,"8511 Burnet Road,Austin,TX,78757"
Birmingham,Lakeview Pet Wellness Ctr Inc,http://www.findalocalvet.com/Profiles/Lakeview-Pet-Wellness-Ctr-Inc.aspx,,"3222 6th Ave S,Birmingham,AL,35222"
Birmingham,Pet Wellness Ctr,http://www.findalocalvet.com/Profiles/Pet-Wellness-Ctr.aspx,,"2076 Columbiana Rd,Birmingham,AL,35216"
Birmingham,Southside Animal Hospital,http://www.findalocalvet.com/Profiles/Southside-Animal-Hospital.aspx,,"3120 4th Ave S,Birmingham,AL,35233"
Birmingham,SouthLake Animal Hospital,http://www.findalocalvet.com/Profiles/SouthLake-Animal-Hospital2.aspx,(205) 988-8732,"4506 Lake Valley Dr.,Hoover,AL,35244"
Birmingham,Caldwell Mill Animal Clinic,http://www.findalocalvet.com/Profiles/Caldwell-Mill-Animal-Clinic.aspx,,"5196 Caldwell Mill Rd,Birmingham,AL,35244"
Austin,Brykerwood Veterinary Clinic,http://www.findalocalvet.com/Profiles/Brykerwood-Veterinary-Clinic.aspx,,"1501 W 35th St,Austin,TX,78703"
Birmingham,Montclair Animal Clinic,http://www.findalocalvet.com/Profiles/Montclair-Animal-Clinic.aspx,,"739 Montclair Rd,Birmingham,AL,35213"
Birmingham,Vulcan Park Animal Care,http://www.findalocalvet.com/Profiles/Vulcan-Park-Animal-Care.aspx,,"1779 Valley Ave,Homewood,AL,35209"
Birmingham,Liberty Animal Hospital,http://www.findalocalvet.com/Profiles/Liberty-Animal-Hospital.aspx,,"3810 River Run Dr,Birmingham,AL,35243"
Birmingham,Banfield the Pet Hospital,http://www.findalocalvet.com/Profiles/Banfield-the-Pet-Hospital48.aspx,,"3780 Riverchase Vlg # 300,Birmingham,AL,35244"
Birmingham,Riverview Animal Clinic PC,http://www.findalocalvet.com/Profiles/Riverview-Animal-Clinic-PC.aspx,(205) 991-9580,"4640 Highway 280,Birmingham,AL,35242"
Birmingham,Columbiana Road Pet Wellness Center,http://www.findalocalvet.com/Profiles/Columbiana-Road-Pet-Wellness-Center.aspx,(205) 824-1575,"2076 Columbiana Rd,Vestavia Hills,AL,35216"
